DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
21.0;2101;5.0;2013.0;9.0;4.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0108;7.0;2013.0;15.0;2.0;1.0;0108;23.0;23.0;9.0;9.0;320.0;320.0;3.0;9.0;NEOG;NEOG
1.0;0101;6.0;2013.0;14.0;5.0;1.0;0101;29.0;22.0;9.0;9.0;320.0;320.0;5.0;9.0;NEOG;NEOG
16.0;1601;2.0;2014.0;6.0;2.0;16.0;1601;36.0;36.0;1.0;1.0;320.0;320.0;4.0;9.0;NEOG;NEOG
10.0;1008;12.0;2013.0;26.0;11.0;10.0;1008;30.0;22.0;1.0;4.0;320.0;320.0;4.0;9.0;NEOG;NEOG
1.0;0101;1.0;2014.0;8.0;10.0;1.0;0101;40.0;36.0;4.0;9.0;320.0;320.0;4.0;9.0;NEOG;NEOG
14.0;1406;10.0;2013.0;17.0;9.0;14.0;1401;28.0;25.0;4.0;9.0;320.0;320.0;4.0;9.0;NEOG;NEOG
1.0;0101;1.0;2014.0;8.0;10.0;1.0;0115;25.0;25.0;4.0;4.0;320.0;320.0;4.0;9.0;NEOG;NEOG
1.0;0108;5.0;2013.0;6.0;2.0;1.0;0101;24.0;25.0;4.0;9.0;320.0;320.0;3.0;9.0;NEOG;NEOG
1.0;0101;2.0;2014.0;7.0;10.0;1.0;0101;37.0;24.0;4.0;9.0;320.0;320.0;3.0;9.0;NEOG;NEOG
1.0;0101;10.0;2013.0;11.0;9.0;1.0;0101;30.0;24.0;4.0;9.0;320.0;320.0;4.0;9.0;NEOG;NEOG
10.0;1001;11.0;2013.0;14.0;6.0;10.0;1001;21.0;20.0;4.0;9.0;320.0;320.0;4.0;9.0;NEOG;NEOG
22.0;2201;7.0;2013.0;27.0;5.0;22.0;2201;25.0;25.0;9.0;9.0;320.0;320.0;1.0;9.0;NEOG;NEOG
20.0;2001;1.0;2014.0;14.0;8.0;20.0;2001;26.0;28.0;4.0;4.0;320.0;320.0;1.0;9.0;NEOG;NEOG
1.0;0101;4.0;2014.0;12.0;9.0;1.0;0101;34.0;30.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
7.0;0701;12.0;2013.0;19.0;11.0;7.0;0701;33.0;30.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;NEOG
1.0;0101;7.0;2013.0;27.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;IGNORADO;NEOG
1.0;0101;10.0;2013.0;29.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;IGNORADO;NEOG
17.0;1703;8.0;2013.0;21.0;6.0;17.0;1703;51.0;37.0;4.0;4.0;320.0;320.0;1.0;9.0;IGNORADO;NEOG
1.0;0101;4.0;2013.0;21.0;3.0;1.0;0101;36.0;28.0;9.0;9.0;124.0;320.0;1.0;9.0;IGNORADO;NEOG
9.0;0901;7.0;2013.0;5.0;6.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;52
1.0;0104;6.0;2013.0;29.0;4.0;1.0;0101;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;25;51
1.0;0101;5.0;2013.0;10.0;4.0;1.0;0108;42.0;39.0;9.0;9.0;320.0;840.0;9.0;9.0;35;51
1.0;0101;11.0;2013.0;18.0;9.0;1.0;0101;38.0;38.0;9.0;9.0;320.0;720.0;1.0;9.0;52;51
15.0;1501;12.0;2013.0;22.0;11.0;15.0;1501;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;NEOG;51
1.0;0101;9.0;2013.0;16.0;8.0;1.0;0101;32.0;23.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;51
1.0;0101;6.0;2013.0;19.0;3.0;3.0;0301;999.0;49.0;9.0;9.0;320.0;222.0;9.0;1.0;32;52
19.0;1901;2.0;2014.0;3.0;7.0;19.0;1901;52.0;47.0;9.0;9.0;320.0;320.0;9.0;1.0;43;52
8.0;0801;12.0;2013.0;10.0;10.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52;52
8.0;0801;5.0;2013.0;3.0;4.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52;52
8.0;0801;11.0;2013.0;4.0;10.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52;52
13.0;1301;6.0;2013.0;22.0;4.0;13.0;1301;55.0;59.0;9.0;9.0;320.0;320.0;1.0;1.0;52;52
19.0;1904;11.0;2013.0;19.0;9.0;19.0;1901;999.0;999.0;4.0;4.0;320.0;320.0;9.0;1.0;61;52
8.0;0801;3.0;2013.0;24.0;1.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;81;52
1.0;0101;10.0;2013.0;28.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;NEOG;52
1.0;0102;1.0;2014.0;13.0;11.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;NEOG;52
5.0;0501;7.0;2013.0;18.0;4.0;5.0;0501;999.0;999.0;9.0;4.0;320.0;320.0;9.0;1.0;IGNORADO;52
19.0;1901;7.0;2013.0;10.0;6.0;19.0;1901;50.0;999.0;4.0;4.0;320.0;320.0;4.0;9.0;23;43
8.0;0801;9.0;2013.0;12.0;8.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;43
1.0;0101;5.0;2013.0;14.0;3.0;1.0;0101;54.0;47.0;9.0;9.0;320.0;320.0;5.0;9.0;26;43
3.0;0301;11.0;2013.0;21.0;8.0;10.0;1001;32.0;27.0;4.0;4.0;320.0;320.0;5.0;9.0;31;41
1.0;0101;9.0;2013.0;8.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35;41
1.0;0101;4.0;2013.0;19.0;3.0;1.0;0101;999.0;30.0;9.0;4.0;320.0;320.0;9.0;9.0;35;41
1.0;0101;6.0;2013.0;23.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;41;41
17.0;1703;12.0;2013.0;11.0;10.0;17.0;1703;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;43;43
2.0;0208;2.0;2014.0;27.0;11.0;2.0;0208;35.0;35.0;9.0;9.0;320.0;320.0;9.0;9.0;43;41
17.0;1702;2.0;2014.0;25.0;11.0;17.0;1702;30.0;32.0;9.0;9.0;320.0;320.0;9.0;9.0;43;41
1.0;0101;4.0;2013.0;13.0;2.0;1.0;0115;47.0;47.0;9.0;9.0;320.0;320.0;9.0;9.0;43;41
10.0;1001;4.0;2013.0;7.0;3.0;10.0;1001;25.0;24.0;9.0;9.0;320.0;320.0;9.0;9.0;43;44
9.0;0901;1.0;2014.0;15.0;10.0;9.0;0901;65.0;999.0;5.0;9.0;320.0;320.0;4.0;9.0;43;41
1.0;0101;5.0;2014.0;25.0;11.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43;41
1.0;0101;9.0;2013.0;16.0;5.0;1.0;0101;42.0;41.0;4.0;9.0;320.0;320.0;4.0;9.0;52;44
3.0;0313;2.0;2013.0;18.0;1.0;3.0;0301;999.0;999.0;4.0;4.0;320.0;320.0;1.0;9.0;52;43
7.0;0701;11.0;2013.0;14.0;10.0;7.0;0701;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;52;43
1.0;0101;3.0;2014.0;31.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;340.0;9.0;9.0;54;41
18.0;1804;11.0;2013.0;8.0;5.0;18.0;1801;28.0;23.0;4.0;4.0;320.0;320.0;9.0;9.0;61;43
1.0;0101;8.0;2013.0;18.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;72;41
1.0;0101;3.0;2013.0;11.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;92;41
1.0;0108;1.0;2014.0;11.0;10.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;43
9.0;0914;4.0;2013.0;22.0;2.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;43
1.0;0101;7.0;2013.0;22.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;43
19.0;1901;7.0;2013.0;13.0;6.0;19.0;1901;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;NEOG;43
1.0;0101;4.0;2014.0;15.0;11.0;1.0;0108;35.0;29.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
1.0;0101;9.0;2013.0;17.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
10.0;1001;8.0;2013.0;6.0;8.0;10.0;1001;36.0;34.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
1.0;0114;4.0;2013.0;7.0;1.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
1.0;0101;11.0;2013.0;24.0;10.0;1.0;0101;999.0;38.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;43
5.0;0502;7.0;2013.0;24.0;5.0;5.0;0502;32.0;31.0;4.0;9.0;320.0;320.0;9.0;9.0;NEOG;43
6.0;0602;12.0;2013.0;28.0;10.0;6.0;0602;29.0;31.0;4.0;9.0;320.0;320.0;4.0;9.0;NEOG;43
1.0;0101;8.0;2013.0;11.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
1.0;0101;9.0;2013.0;15.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;43
1.0;0101;10.0;2013.0;25.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;34
1.0;0101;9.0;2013.0;30.0;7.0;1.0;0115;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;34;34
1.0;0101;9.0;2013.0;21.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;222.0;320.0;1.0;9.0;81;35
1.0;0115;1.0;2014.0;22.0;10.0;1.0;0115;27.0;23.0;9.0;4.0;320.0;320.0;2.0;9.0;NEOG;35
1.0;0115;6.0;2014.0;22.0;10.0;1.0;0115;26.0;22.0;9.0;4.0;320.0;320.0;2.0;9.0;NEOG;35
1.0;0101;11.0;2013.0;12.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;35
1.0;0101;4.0;2013.0;20.0;2.0;1.0;0101;29.0;26.0;4.0;9.0;320.0;320.0;4.0;9.0;NEOG;35
10.0;1001;10.0;2013.0;6.0;9.0;10.0;1001;33.0;31.0;4.0;9.0;840.0;320.0;9.0;9.0;NEOG;35
11.0;1101;7.0;2013.0;22.0;5.0;11.0;1101;999.0;39.0;9.0;4.0;320.0;320.0;1.0;9.0;IGNORADO;32
3.0;0301;7.0;2013.0;19.0;4.0;1.0;0101;37.0;25.0;4.0;4.0;320.0;320.0;9.0;9.0;25;31
4.0;0401;8.0;2013.0;25.0;1.0;4.0;0401;49.0;30.0;4.0;9.0;320.0;720.0;4.0;9.0;72;31
1.0;0101;8.0;2013.0;24.0;4.0;1.0;0101;27.0;27.0;4.0;4.0;320.0;320.0;4.0;9.0;NEOG;31
1.0;0103;12.0;2013.0;3.0;9.0;1.0;0103;44.0;44.0;4.0;4.0;320.0;320.0;9.0;9.0;12;26
15.0;1507;2.0;2013.0;10.0;1.0;15.0;1507;41.0;28.0;4.0;9.0;320.0;320.0;5.0;9.0;21;23
9.0;0920;8.0;2013.0;29.0;4.0;9.0;0920;23.0;25.0;4.0;4.0;320.0;320.0;9.0;9.0;23;23
20.0;2009;12.0;2013.0;20.0;9.0;20.0;2009;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
16.0;1607;11.0;2013.0;8.0;1.0;16.0;1601;32.0;28.0;4.0;9.0;320.0;320.0;4.0;9.0;23;23
20.0;2001;8.0;2013.0;8.0;5.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
19.0;1907;1.0;2014.0;29.0;10.0;19.0;1907;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
1.0;0101;11.0;2013.0;7.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26;22
1.0;0101;4.0;2013.0;29.0;1.0;1.0;0101;32.0;32.0;4.0;9.0;320.0;320.0;4.0;9.0;31;24
21.0;2101;6.0;2013.0;2.0;5.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;23
9.0;0916;1.0;2014.0;27.0;8.0;9.0;0901;999.0;51.0;9.0;9.0;320.0;320.0;9.0;9.0;33;23
22.0;2201;8.0;2013.0;5.0;7.0;22.0;2201;42.0;27.0;9.0;9.0;32.0;320.0;9.0;9.0;34;23
1.0;0101;8.0;2013.0;25.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;724.0;320.0;9.0;9.0;34;24
1.0;0101;3.0;2013.0;28.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35;23
1.0;0101;5.0;2013.0;6.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43;23
19.0;1905;6.0;2013.0;13.0;5.0;19.0;1901;999.0;999.0;9.0;4.0;320.0;320.0;9.0;9.0;43;23
6.0;0601;1.0;2013.0;7.0;1.0;22.0;2201;999.0;999.0;4.0;9.0;320.0;320.0;2.0;9.0;52;23
1.0;0101;8.0;2013.0;15.0;5.0;1.0;0101;36.0;37.0;4.0;9.0;320.0;320.0;4.0;9.0;52;24
10.0;1001;8.0;2013.0;23.0;5.0;10.0;1001;33.0;34.0;9.0;9.0;320.0;320.0;1.0;9.0;52;23
1.0;0108;6.0;2014.0;15.0;7.0;1.0;0108;999.0;36.0;9.0;9.0;320.0;320.0;9.0;9.0;54;23
10.0;1010;6.0;2013.0;29.0;5.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;23
1.0;0101;5.0;2013.0;15.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;81;23
19.0;1902;1.0;2014.0;18.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;23
11.0;1105;6.0;2014.0;13.0;6.0;11.0;1108;33.0;32.0;4.0;4.0;320.0;320.0;9.0;9.0;NEOG;23
1.0;0101;7.0;2013.0;3.0;6.0;1.0;0101;53.0;49.0;4.0;4.0;320.0;320.0;9.0;9.0;NEOG;23
5.0;0501;6.0;2013.0;12.0;3.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;23
22.0;2211;7.0;2013.0;6.0;6.0;22.0;2201;999.0;52.0;9.0;4.0;320.0;320.0;9.0;9.0;NEOG;23
1.0;0101;5.0;2013.0;1.0;3.0;1.0;0101;66.0;60.0;9.0;9.0;320.0;320.0;1.0;9.0;NEOG;23
1.0;0101;11.0;2013.0;24.0;9.0;1.0;0101;37.0;32.0;4.0;4.0;320.0;320.0;4.0;9.0;13;22
7.0;0710;6.0;2013.0;22.0;4.0;7.0;0701;999.0;999.0;9.0;9.0;422.0;840.0;9.0;9.0;51;22
17.0;1712;5.0;2013.0;12.0;4.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;22
1.0;0101;12.0;2013.0;30.0;10.0;1.0;0108;999.0;37.0;9.0;9.0;320.0;320.0;9.0;9.0;21;21
1.0;0115;3.0;2014.0;16.0;10.0;1.0;0115;42.0;39.0;9.0;9.0;320.0;320.0;9.0;9.0;43;21
3.0;0310;7.0;2013.0;24.0;5.0;3.0;0301;42.0;33.0;4.0;4.0;320.0;320.0;4.0;9.0;43;21
1.0;0101;7.0;2013.0;8.0;5.0;1.0;0101;28.0;30.0;9.0;4.0;380.0;320.0;1.0;9.0;52;21
1.0;0101;3.0;2014.0;24.0;10.0;1.0;0101;33.0;32.0;4.0;9.0;320.0;320.0;5.0;9.0;21;21
1.0;0101;3.0;2014.0;24.0;10.0;1.0;0101;33.0;32.0;4.0;9.0;320.0;320.0;5.0;9.0;21;21
1.0;0101;6.0;2013.0;5.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;276.0;56.0;1.0;9.0;NEOG;21
1.0;0101;4.0;2013.0;30.0;1.0;1.0;0101;40.0;30.0;9.0;9.0;320.0;320.0;1.0;9.0;52;21
1.0;0101;5.0;2013.0;14.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;604.0;9.0;9.0;NEOG;21
1.0;0101;7.0;2013.0;1.0;5.0;1.0;0101;47.0;49.0;9.0;4.0;124.0;320.0;9.0;9.0;31;12
1.0;0108;4.0;2013.0;21.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;01;23
1.0;0101;3.0;2013.0;16.0;2.0;1.0;0101;34.0;29.0;4.0;4.0;320.0;320.0;5.0;4.0;01;NEOG
22.0;2212;1.0;2014.0;7.0;10.0;22.0;2212;31.0;19.0;4.0;4.0;320.0;320.0;4.0;3.0;01;NEOG
6.0;0601;7.0;2013.0;12.0;6.0;6.0;0601;40.0;33.0;4.0;4.0;320.0;320.0;5.0;4.0;01;NEOG
1.0;0101;4.0;2013.0;21.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;01;23
1.0;0101;10.0;2013.0;4.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;01;IGNORADO
1.0;0117;2.0;2014.0;20.0;12.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;01;41
4.0;0401;4.0;2014.0;12.0;12.0;4.0;0401;22.0;18.0;9.0;1.0;320.0;320.0;9.0;3.0;03;NEOG
1.0;0101;10.0;2013.0;12.0;8.0;1.0;0101;31.0;31.0;4.0;4.0;320.0;320.0;9.0;4.0;11;44
1.0;0101;12.0;2013.0;10.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;11;52
1.0;0101;7.0;2013.0;13.0;5.0;1.0;0101;41.0;999.0;4.0;9.0;32.0;320.0;5.0;9.0;11;NEOG
1.0;0101;2.0;2014.0;10.0;12.0;1.0;0101;28.0;28.0;4.0;4.0;320.0;320.0;4.0;5.0;11;23
1.0;0101;11.0;2013.0;27.0;9.0;1.0;0101;41.0;38.0;4.0;4.0;320.0;320.0;5.0;4.0;11;41
1.0;0101;1.0;2014.0;13.0;9.0;13.0;1301;54.0;39.0;4.0;9.0;320.0;320.0;9.0;9.0;12;IGNORADO
1.0;0101;1.0;2013.0;2.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;188.0;320.0;9.0;9.0;12;21
1.0;0101;9.0;2013.0;22.0;7.0;1.0;0101;41.0;38.0;4.0;4.0;320.0;320.0;5.0;5.0;12;12
1.0;0101;9.0;2013.0;8.0;8.0;1.0;0101;39.0;36.0;4.0;4.0;320.0;320.0;4.0;4.0;12;NEOG
1.0;0101;9.0;2013.0;1.0;8.0;1.0;0101;44.0;40.0;9.0;4.0;320.0;320.0;4.0;5.0;12;NEOG
20.0;2007;12.0;2013.0;10.0;9.0;20.0;2007;31.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;12;52
1.0;0101;2.0;2014.0;2.0;12.0;1.0;0101;28.0;25.0;4.0;4.0;320.0;320.0;4.0;5.0;12;43
18.0;1804;6.0;2013.0;26.0;3.0;18.0;1801;73.0;35.0;4.0;4.0;840.0;320.0;9.0;9.0;12;NEOG
1.0;0101;2.0;2013.0;18.0;1.0;1.0;0101;37.0;36.0;4.0;4.0;320.0;320.0;5.0;5.0;12;NEOG
9.0;0901;5.0;2014.0;23.0;5.0;9.0;0901;28.0;28.0;4.0;4.0;320.0;320.0;5.0;4.0;12;NEOG
12.0;1201;8.0;2013.0;26.0;7.0;12.0;1201;31.0;25.0;4.0;4.0;320.0;320.0;5.0;5.0;12;NEOG
1.0;0101;5.0;2013.0;21.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;12;NEOG
1.0;0101;5.0;2013.0;22.0;3.0;1.0;0101;55.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;12;NEOG
10.0;1001;1.0;2014.0;1.0;8.0;10.0;1001;38.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;12;NEOG
1.0;0114;3.0;2013.0;28.0;1.0;1.0;0101;48.0;33.0;4.0;4.0;320.0;320.0;5.0;9.0;12;IGNORADO
1.0;0101;7.0;2013.0;15.0;7.0;1.0;0101;34.0;29.0;4.0;4.0;320.0;320.0;5.0;5.0;12;24
1.0;0101;2.0;2013.0;22.0;1.0;1.0;0101;36.0;25.0;4.0;4.0;320.0;320.0;5.0;5.0;12;25
16.0;1601;8.0;2013.0;8.0;2.0;16.0;1601;37.0;38.0;4.0;4.0;320.0;320.0;4.0;5.0;12;26
11.0;1101;8.0;2013.0;12.0;4.0;11.0;1101;26.0;22.0;4.0;4.0;320.0;320.0;4.0;4.0;12;23
1.0;0101;9.0;2013.0;28.0;8.0;9.0;0901;38.0;34.0;4.0;5.0;320.0;320.0;4.0;4.0;12;23
12.0;1201;2.0;2014.0;3.0;12.0;12.0;1201;33.0;39.0;4.0;4.0;320.0;320.0;4.0;5.0;12;23
22.0;2202;1.0;2014.0;27.0;12.0;22.0;2202;29.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;12;43
1.0;0101;7.0;2013.0;3.0;6.0;1.0;0101;32.0;29.0;4.0;4.0;320.0;320.0;9.0;9.0;12;26
1.0;0101;12.0;2013.0;28.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;12;41
1.0;0108;10.0;2013.0;13.0;8.0;1.0;0101;39.0;33.0;4.0;4.0;320.0;320.0;5.0;4.0;12;41
1.0;0101;3.0;2014.0;2.0;10.0;1.0;0101;27.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;12;52
13.0;1303;10.0;2013.0;18.0;7.0;9.0;0920;25.0;28.0;4.0;4.0;320.0;320.0;9.0;5.0;12;12
1.0;0101;4.0;2014.0;9.0;7.0;5.0;0507;51.0;35.0;4.0;4.0;320.0;320.0;4.0;2.0;12;NEOG
1.0;0101;7.0;2013.0;11.0;6.0;1.0;0101;30.0;29.0;4.0;4.0;320.0;320.0;5.0;5.0;12;24
1.0;0101;10.0;2013.0;22.0;7.0;1.0;0101;43.0;999.0;4.0;9.0;320.0;320.0;9.0;9.0;13;NEOG
1.0;0101;8.0;2013.0;14.0;6.0;1.0;0114;31.0;32.0;4.0;9.0;320.0;320.0;9.0;1.0;13;IGNORADO
13.0;1301;12.0;2013.0;11.0;10.0;13.0;1301;28.0;25.0;4.0;9.0;320.0;320.0;4.0;9.0;13;IGNORADO
5.0;0501;2.0;2014.0;11.0;11.0;1.0;0101;60.0;999.0;4.0;9.0;320.0;320.0;4.0;9.0;13;NEOG
1.0;0101;4.0;2014.0;30.0;5.0;1.0;0101;27.0;42.0;4.0;9.0;320.0;320.0;4.0;3.0;13;NEOG
22.0;2201;10.0;2013.0;22.0;8.0;22.0;2201;43.0;999.0;4.0;9.0;320.0;320.0;5.0;9.0;13;IGNORADO
5.0;0509;11.0;2013.0;7.0;10.0;5.0;0501;29.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;13;33
22.0;2214;5.0;2013.0;16.0;1.0;1.0;0108;31.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;13;41
5.0;0501;10.0;2013.0;16.0;7.0;5.0;0501;27.0;23.0;4.0;4.0;320.0;320.0;4.0;4.0;13;52
1.0;0101;6.0;2013.0;6.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;14;51
10.0;1001;1.0;2013.0;14.0;1.0;10.0;1001;29.0;24.0;9.0;1.0;320.0;320.0;4.0;4.0;14;23
1.0;0101;9.0;2013.0;31.0;5.0;1.0;0101;33.0;34.0;4.0;4.0;320.0;320.0;5.0;5.0;21;22
1.0;0101;12.0;2013.0;4.0;11.0;1.0;0101;62.0;999.0;4.0;9.0;320.0;320.0;9.0;9.0;21;21
4.0;0401;6.0;2013.0;23.0;5.0;4.0;0401;39.0;34.0;9.0;4.0;170.0;320.0;9.0;5.0;21;12
1.0;0101;7.0;2013.0;28.0;5.0;1.0;0101;39.0;33.0;9.0;4.0;320.0;320.0;9.0;5.0;21;52
19.0;1904;12.0;2013.0;29.0;10.0;19.0;1904;999.0;999.0;4.0;4.0;320.0;320.0;4.0;4.0;21;33
1.0;0101;6.0;2013.0;12.0;4.0;1.0;0101;999.0;34.0;9.0;4.0;320.0;320.0;9.0;5.0;21;24
9.0;0901;10.0;2013.0;6.0;5.0;9.0;0901;44.0;46.0;9.0;4.0;320.0;320.0;9.0;4.0;21;23
1.0;0101;9.0;2013.0;4.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;NEOG
1.0;0101;2.0;2013.0;14.0;1.0;1.0;0115;37.0;35.0;4.0;4.0;320.0;320.0;5.0;5.0;21;NEOG
1.0;0117;5.0;2014.0;6.0;9.0;1.0;0101;35.0;28.0;4.0;4.0;320.0;320.0;5.0;5.0;21;NEOG
6.0;0608;2.0;2014.0;17.0;12.0;6.0;0611;35.0;26.0;4.0;4.0;320.0;320.0;5.0;4.0;21;NEOG
11.0;1101;8.0;2013.0;29.0;5.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;23
1.0;0101;6.0;2013.0;20.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;72
1.0;0101;8.0;2013.0;7.0;3.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;723.0;9.0;9.0;21;26
1.0;0101;4.0;2013.0;11.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;41
4.0;0416;5.0;2013.0;25.0;3.0;4.0;0401;35.0;30.0;4.0;9.0;320.0;320.0;5.0;9.0;21;IGNORADO
1.0;0101;6.0;2013.0;9.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;188.0;9.0;9.0;21;NEOG
18.0;1803;5.0;2014.0;13.0;3.0;16.0;1615;30.0;27.0;4.0;4.0;320.0;320.0;5.0;3.0;21;NEOG
18.0;1801;11.0;2013.0;6.0;9.0;18.0;1801;36.0;26.0;4.0;4.0;320.0;320.0;5.0;4.0;21;32
1.0;0101;6.0;2013.0;11.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;21
1.0;0101;4.0;2014.0;22.0;10.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;21
1.0;0101;4.0;2013.0;7.0;3.0;1.0;0101;33.0;35.0;4.0;4.0;320.0;320.0;9.0;9.0;21;21
1.0;0101;1.0;2014.0;29.0;10.0;1.0;0101;32.0;31.0;4.0;4.0;320.0;320.0;5.0;5.0;21;22
1.0;0101;6.0;2013.0;13.0;3.0;1.0;0101;48.0;999.0;4.0;9.0;320.0;320.0;5.0;9.0;21;IGNORADO
