DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
9.0;0909;10.0;2014.0;20.0;8.0;9.0;0909;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;10.0;2014.0;31.0;7.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;22.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;31;NEOG
2.0;0201;10.0;2014.0;5.0;9.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0115;10.0;2014.0;28.0;5.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
19.0;1901;10.0;2014.0;19.0;8.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;10.0;2014.0;24.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
13.0;1301;10.0;2014.0;17.0;9.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
21.0;2101;10.0;2014.0;3.0;9.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
1.0;0110;10.0;2014.0;19.0;9.0;1.0;0110;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;10.0;2014.0;22.0;9.0;1.0;0117;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;IGNORADO;IGNORADO
1.0;0101;10.0;2014.0;22.0;7.0;8.0;0805;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52;NEOG
1.0;0108;10.0;2014.0;2.0;6.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
22.0;2212;10.0;2014.0;14.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;52;NEOG
1.0;0101;10.0;2014.0;23.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
12.0;1212;10.0;2014.0;24.0;9.0;12.0;1212;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
21.0;2106;10.0;2014.0;4.0;9.0;21.0;2106;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;NEOG
12.0;1212;10.0;2014.0;19.0;9.0;12.0;1212;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;61;NEOG
20.0;2001;10.0;2014.0;23.0;1.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
16.0;1601;10.0;2014.0;12.0;8.0;16.0;1605;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
20.0;2001;10.0;2014.0;28.0;7.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;IGNORADO
20.0;2001;10.0;2014.0;24.0;7.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;IGNORADO
1.0;0101;10.0;2014.0;27.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0101;10.0;2014.0;29.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;10.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;NEOG;NEOG
1.0;0108;10.0;2014.0;4.0;8.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;8.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;12.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;52;51
1.0;0115;10.0;2014.0;22.0;7.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;16.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51;51
18.0;1804;10.0;2014.0;19.0;8.0;18.0;1805;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
16.0;1601;10.0;2014.0;4.0;9.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;51;NEOG
1.0;0101;10.0;2014.0;12.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;26.0;6.0;1.0;0117;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
15.0;1506;10.0;2014.0;25.0;8.0;15.0;1506;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;4.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;34;IGNORADO
5.0;0501;10.0;2014.0;22.0;9.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
15.0;1503;10.0;2014.0;5.0;8.0;15.0;1503;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;10.0;2014.0;9.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43;41
1.0;0101;10.0;2014.0;4.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;24.0;7.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;2.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;24
1.0;0101;10.0;2014.0;29.0;5.0;10.0;1013;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
18.0;1803;10.0;2014.0;10.0;9.0;18.0;1803;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;10.0;2014.0;21.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;9.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;43
11.0;1101;10.0;2014.0;7.0;10.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;NEOG
1.0;0101;10.0;2014.0;11.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
5.0;0506;10.0;2014.0;7.0;10.0;5.0;0506;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
5.0;0504;10.0;2014.0;11.0;8.0;5.0;0504;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;24.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;43
1.0;0101;10.0;2014.0;22.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;8.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43;NEOG
1.0;0101;10.0;2014.0;21.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;22.0;8.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
5.0;0507;10.0;2014.0;13.0;8.0;5.0;0507;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
3.0;0312;10.0;2014.0;17.0;9.0;3.0;0312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
19.0;1905;10.0;2014.0;23.0;6.0;19.0;1905;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
13.0;1304;10.0;2014.0;20.0;1.0;12.0;1207;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
5.0;0502;10.0;2014.0;15.0;8.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1804;10.0;2014.0;19.0;9.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
18.0;1804;10.0;2014.0;8.0;9.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
16.0;1604;10.0;2014.0;19.0;9.0;16.0;1604;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;10.0;2014.0;25.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
18.0;1805;10.0;2014.0;11.0;7.0;18.0;1805;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;NEOG
5.0;0502;10.0;2014.0;17.0;7.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;10.0;2014.0;3.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;25.0;9.0;1.0;0107;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;10.0;2014.0;3.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
1.0;0101;10.0;2014.0;19.0;9.0;3.0;0307;999.0;999.0;9.0;9.0;320.0;320.0;9.0;3.0;IGNORADO;NEOG
1.0;0101;10.0;2014.0;27.0;6.0;16.0;1613;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
20.0;2001;10.0;2014.0;1.0;7.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;10.0;2014.0;19.0;8.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
1.0;0103;10.0;2014.0;12.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
9.0;0904;10.0;2014.0;9.0;9.0;9.0;0904;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0115;10.0;2014.0;21.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
13.0;1306;10.0;2014.0;19.0;3.0;13.0;1306;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;3.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;26.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;43;23
22.0;2211;11.0;2014.0;28.0;7.0;22.0;2211;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;92;NEOG
11.0;1101;11.0;2014.0;21.0;9.0;11.0;1107;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
5.0;0501;11.0;2014.0;5.0;9.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
12.0;1201;11.0;2014.0;4.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;26;23
5.0;0506;11.0;2014.0;6.0;10.0;5.0;0506;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
5.0;0506;11.0;2014.0;24.0;7.0;5.0;0506;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
12.0;1201;11.0;2014.0;28.0;8.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
10.0;1001;11.0;2014.0;3.0;10.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
7.0;0701;11.0;2014.0;10.0;9.0;10.0;1014;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;5.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;NEOG
1.0;0101;11.0;2014.0;28.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0114;11.0;2014.0;7.0;7.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;10.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;14.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0117;11.0;2014.0;29.0;9.0;6.0;0614;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
12.0;1201;11.0;2014.0;21.0;10.0;12.0;1201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;29.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;23
18.0;1802;11.0;2014.0;15.0;10.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;93;NEOG
1.0;0101;11.0;2014.0;4.0;9.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0116;11.0;2014.0;8.0;9.0;1.0;0117;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0117;11.0;2014.0;22.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;29.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;25.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;32;32
13.0;1317;11.0;2014.0;10.0;2.0;13.0;1317;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
22.0;2202;11.0;2014.0;26.0;9.0;22.0;2202;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;7.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;24.0;6.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;NEOG
9.0;0904;11.0;2014.0;16.0;6.0;9.0;0904;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;17.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;13.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;29.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;41
1.0;0101;11.0;2014.0;4.0;9.0;5.0;0503;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
5.0;0502;11.0;2014.0;27.0;8.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;23
11.0;1101;11.0;2014.0;5.0;8.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;29.0;8.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
12.0;1202;11.0;2014.0;24.0;7.0;12.0;1202;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;61;NEOG
13.0;1301;11.0;2014.0;17.0;3.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
5.0;0510;11.0;2014.0;8.0;8.0;5.0;0505;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
22.0;2211;11.0;2014.0;12.0;5.0;22.0;2211;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
1.0;0115;11.0;2014.0;2.0;10.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;52;NEOG
1.0;0101;11.0;2014.0;12.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
1.0;0101;11.0;2014.0;14.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
22.0;2201;11.0;2014.0;8.0;8.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
6.0;0606;11.0;2014.0;7.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
17.0;1705;11.0;2014.0;7.0;7.0;17.0;1705;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0102;11.0;2014.0;22.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;83;NEOG
1.0;0101;11.0;2014.0;14.0;10.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;71;NEOG
18.0;1804;11.0;2014.0;30.0;7.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
9.0;0920;11.0;2014.0;14.0;10.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;26
19.0;1901;11.0;2014.0;6.0;8.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
18.0;1801;11.0;2014.0;15.0;10.0;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;IGNORADO
1.0;0101;11.0;2014.0;12.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;11.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;23
1.0;0101;11.0;2014.0;21.0;8.0;6.0;0609;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;31.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;11.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;1.0;10.0;1.0;0106;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;7.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;11.0;9.0;14.0;1420;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
15.0;1508;11.0;2014.0;31.0;7.0;15.0;1508;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
22.0;2215;11.0;2014.0;9.0;10.0;22.0;2215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;IGNORADO
1.0;0101;11.0;2014.0;28.0;7.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35;23
6.0;0609;11.0;2014.0;6.0;10.0;6.0;0609;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
15.0;1503;11.0;2014.0;8.0;8.0;15.0;1503;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;7.0;4.0;6.0;0603;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;9.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;28.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;1.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;35;41
14.0;1401;11.0;2014.0;7.0;7.0;14.0;1401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;6.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;22.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;72;NEOG
1.0;0101;11.0;2014.0;12.0;6.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;22.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;28.0;7.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;22.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;NEOG;NEOG
12.0;1213;11.0;2014.0;12.0;9.0;12.0;1213;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0114;11.0;2014.0;7.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;25.0;6.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;6.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
22.0;2201;11.0;2014.0;8.0;10.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;4.0;9.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;61;NEOG
22.0;2205;11.0;2014.0;13.0;8.0;22.0;2205;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0115;11.0;2014.0;16.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
3.0;0301;11.0;2014.0;10.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;NEOG;NEOG
10.0;1006;11.0;2014.0;17.0;9.0;10.0;1006;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
1.0;0116;11.0;2014.0;9.0;7.0;1.0;0116;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0116;11.0;2014.0;8.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0116;11.0;2014.0;6.0;10.0;1.0;0116;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0115;11.0;2014.0;6.0;10.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
6.0;0608;11.0;2014.0;17.0;10.0;6.0;0608;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;27.0;8.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
10.0;1001;11.0;2014.0;2.0;10.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;IGNORADO;IGNORADO
9.0;0920;11.0;2014.0;30.0;9.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;23;NEOG
1.0;0101;11.0;2014.0;27.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
13.0;1312;11.0;2014.0;8.0;8.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;43;NEOG
1.0;0108;11.0;2014.0;3.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;5.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;24;26
7.0;0704;11.0;2014.0;27.0;6.0;7.0;0704;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;75;NEOG
8.0;0801;11.0;2014.0;16.0;9.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;75;NEOG
5.0;0513;11.0;2014.0;3.0;7.0;5.0;0513;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
4.0;0401;11.0;2014.0;4.0;9.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
5.0;0512;11.0;2014.0;27.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;IGNORADO;IGNORADO
1.0;0101;11.0;2014.0;28.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;NEOG;NEOG
1.0;0101;11.0;2014.0;9.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;NEOG
2.0;0207;11.0;2014.0;28.0;8.0;2.0;0207;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;NEOG
1.0;0101;11.0;2014.0;29.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;NEOG;NEOG
1.0;0115;11.0;2014.0;3.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;23
1.0;0101;11.0;2014.0;2.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;21;NEOG
13.0;1304;11.0;2014.0;2.0;10.0;13.0;1304;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;61;IGNORADO
