DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;AÑOOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;PUEHOM;PUEMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;CIUOHOM;CIUOMUJ
21.0;2101;11.0;2022.0;26.0;9.0;2022.0;21.0;2101;27.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
21.0;2101;10.0;2022.0;23.0;6.0;2022.0;21.0;2101;34.0;33.0;9.0;9.0;320.0;320.0;9.0;9.0;31;97
22.0;2201;9.0;2022.0;7.0;4.0;2022.0;22.0;2201;33.0;27.0;4.0;4.0;320.0;320.0;4.0;9.0;31;23
22.0;2201;8.0;2022.0;11.0;8.0;2022.0;22.0;2201;39.0;39.0;4.0;4.0;320.0;320.0;4.0;2.0;31;97
22.0;2201;3.0;2022.0;31.0;1.0;2022.0;22.0;2201;34.0;30.0;4.0;4.0;320.0;320.0;4.0;3.0;31;97
5.0;0502;3.0;2023.0;29.0;11.0;2022.0;5.0;0502;30.0;28.0;4.0;4.0;320.0;320.0;4.0;5.0;31;33
5.0;0504;5.0;2023.0;9.0;11.0;2022.0;5.0;0502;32.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;31;34
5.0;0502;1.0;2023.0;21.0;10.0;2022.0;5.0;0502;24.0;23.0;4.0;4.0;320.0;320.0;4.0;3.0;31;97
5.0;0507;8.0;2022.0;10.0;6.0;2022.0;5.0;0502;31.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
5.0;0504;6.0;2023.0;5.0;8.0;2022.0;5.0;0502;39.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
12.0;1228;8.0;2022.0;27.0;6.0;2022.0;12.0;1202;24.0;22.0;4.0;9.0;320.0;320.0;4.0;5.0;31;32
1.0;0101;3.0;2023.0;29.0;12.0;2022.0;12.0;1202;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;97
13.0;1302;5.0;2022.0;12.0;1.0;2022.0;13.0;1302;32.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;31;31
13.0;1301;8.0;2022.0;10.0;8.0;2022.0;13.0;1302;38.0;35.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
17.0;1702;11.0;2022.0;19.0;10.0;2022.0;17.0;1702;43.0;41.0;9.0;9.0;320.0;320.0;4.0;9.0;31;23
19.0;1902;8.0;2022.0;27.0;7.0;2022.0;19.0;1902;40.0;30.0;4.0;4.0;320.0;320.0;4.0;3.0;31;42
19.0;1902;8.0;2022.0;3.0;8.0;2022.0;19.0;1902;29.0;22.0;4.0;9.0;320.0;320.0;4.0;3.0;31;97
20.0;2001;10.0;2022.0;20.0;4.0;2022.0;19.0;1902;32.0;27.0;4.0;4.0;320.0;320.0;4.0;1.0;31;97
2.0;0201;10.0;2022.0;20.0;9.0;2022.0;2.0;0203;43.0;40.0;4.0;4.0;320.0;320.0;4.0;9.0;31;97
4.0;0401;7.0;2022.0;6.0;6.0;2022.0;4.0;0403;31.0;30.0;4.0;9.0;320.0;320.0;4.0;3.0;31;51
13.0;1303;7.0;2022.0;29.0;6.0;2022.0;13.0;1303;21.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;31;32
17.0;1701;6.0;2022.0;23.0;5.0;2022.0;17.0;1703;23.0;24.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
18.0;1801;7.0;2022.0;11.0;3.0;2022.0;18.0;1803;37.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
9.0;0901;12.0;2022.0;28.0;12.0;2022.0;21.0;2103;30.0;32.0;4.0;4.0;320.0;320.0;4.0;3.0;31;97
10.0;1004;8.0;2022.0;24.0;5.0;2022.0;10.0;1004;49.0;42.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
17.0;1704;12.0;2022.0;3.0;6.0;2022.0;17.0;1704;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;23
18.0;1801;10.0;2022.0;15.0;6.0;2022.0;18.0;1804;32.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;31;41
10.0;1001;9.0;2022.0;15.0;8.0;2022.0;10.0;1005;31.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
11.0;1105;6.0;2022.0;3.0;6.0;2022.0;11.0;1105;33.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
17.0;1705;11.0;2022.0;9.0;9.0;2022.0;17.0;1705;30.0;26.0;4.0;5.0;320.0;840.0;4.0;4.0;31;23
17.0;1705;9.0;2022.0;5.0;9.0;2022.0;17.0;1705;35.0;35.0;4.0;4.0;320.0;320.0;5.0;4.0;31;23
1.0;0101;3.0;2022.0;7.0;2.0;2022.0;17.0;1705;32.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;31;33
17.0;1705;12.0;2022.0;5.0;12.0;2022.0;17.0;1705;29.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
22.0;2205;4.0;2022.0;21.0;1.0;2022.0;22.0;2205;30.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
3.0;0306;4.0;2022.0;8.0;3.0;2022.0;3.0;0306;35.0;32.0;1.0;4.0;320.0;320.0;4.0;4.0;31;41
4.0;0401;11.0;2022.0;12.0;7.0;2022.0;4.0;0406;37.0;31.0;1.0;4.0;320.0;320.0;4.0;4.0;31;23
11.0;1106;8.0;2022.0;2.0;8.0;2022.0;11.0;1106;31.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;31;34
13.0;1301;8.0;2022.0;9.0;5.0;2022.0;13.0;1306;34.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
17.0;1712;2.0;2023.0;18.0;11.0;2022.0;17.0;1706;32.0;40.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
19.0;1902;1.0;2023.0;14.0;11.0;2022.0;19.0;1906;36.0;32.0;9.0;9.0;320.0;320.0;9.0;9.0;31;34
20.0;2001;5.0;2023.0;10.0;10.0;2022.0;20.0;2006;49.0;46.0;4.0;4.0;320.0;320.0;4.0;4.0;31;26
2.0;0201;6.0;2022.0;11.0;5.0;2022.0;2.0;0207;44.0;50.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
2.0;0201;3.0;2022.0;28.0;2.0;2022.0;2.0;0207;28.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
2.0;0201;5.0;2022.0;25.0;4.0;2022.0;2.0;0207;32.0;39.0;4.0;4.0;320.0;320.0;4.0;4.0;31;41
2.0;0201;7.0;2022.0;14.0;7.0;2022.0;2.0;0207;25.0;21.0;4.0;4.0;320.0;320.0;4.0;4.0;31;41
2.0;0201;10.0;2022.0;23.0;9.0;2022.0;2.0;0207;44.0;42.0;4.0;4.0;320.0;320.0;4.0;3.0;31;51
2.0;0201;6.0;2022.0;6.0;5.0;2022.0;2.0;0207;30.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
1.0;0115;9.0;2022.0;12.0;8.0;2022.0;2.0;0207;32.0;30.0;9.0;4.0;320.0;320.0;4.0;4.0;31;97
2.0;0201;4.0;2022.0;30.0;3.0;2022.0;2.0;0207;53.0;999.0;9.0;4.0;320.0;320.0;9.0;1.0;31;99
10.0;1007;1.0;2023.0;5.0;10.0;2022.0;10.0;1007;44.0;40.0;4.0;4.0;320.0;320.0;4.0;5.0;31;25
15.0;1507;10.0;2022.0;27.0;6.0;2022.0;15.0;1507;999.0;50.0;9.0;4.0;840.0;320.0;9.0;4.0;31;23
15.0;1507;10.0;2022.0;30.0;6.0;2022.0;15.0;1507;25.0;21.0;4.0;5.0;320.0;320.0;4.0;3.0;31;97
1.0;0111;4.0;2022.0;11.0;4.0;2022.0;17.0;1707;44.0;35.0;4.0;4.0;320.0;320.0;4.0;2.0;31;97
21.0;2101;3.0;2022.0;1.0;3.0;2022.0;21.0;2107;999.0;51.0;9.0;4.0;9999.0;320.0;9.0;4.0;31;52
1.0;0108;8.0;2022.0;26.0;7.0;2022.0;1.0;0108;38.0;38.0;4.0;4.0;320.0;320.0;4.0;5.0;31;22
1.0;0101;9.0;2022.0;28.0;8.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;23
1.0;0101;1.0;2023.0;19.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;41
9.0;0901;5.0;2022.0;24.0;5.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;31;97
1.0;0101;12.0;2022.0;21.0;12.0;2022.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;31;97
1.0;0101;10.0;2022.0;11.0;7.0;2022.0;3.0;0308;33.0;40.0;4.0;4.0;320.0;320.0;4.0;4.0;31;41
11.0;1101;8.0;2022.0;26.0;7.0;2022.0;11.0;1108;53.0;41.0;4.0;4.0;320.0;320.0;4.0;2.0;31;97
17.0;1712;1.0;2023.0;14.0;11.0;2022.0;17.0;1708;29.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
3.0;0309;8.0;2022.0;27.0;7.0;2022.0;3.0;0309;40.0;38.0;9.0;4.0;320.0;320.0;9.0;9.0;31;23
1.0;0101;9.0;2022.0;30.0;8.0;2022.0;3.0;0309;30.0;30.0;9.0;9.0;320.0;320.0;4.0;9.0;31;26
1.0;0101;5.0;2022.0;27.0;4.0;2022.0;5.0;0509;42.0;39.0;5.0;4.0;320.0;320.0;4.0;1.0;31;97
5.0;0509;6.0;2022.0;26.0;4.0;2022.0;5.0;0509;32.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
12.0;1214;6.0;2022.0;11.0;5.0;2022.0;9.0;0909;25.0;24.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
9.0;0901;7.0;2022.0;18.0;7.0;2022.0;10.0;1009;31.0;24.0;1.0;9.0;320.0;320.0;4.0;3.0;31;97
10.0;1003;8.0;2022.0;13.0;5.0;2022.0;10.0;1009;27.0;28.0;1.0;1.0;320.0;320.0;4.0;3.0;31;97
10.0;1009;8.0;2022.0;7.0;7.0;2022.0;10.0;1009;28.0;21.0;4.0;9.0;320.0;320.0;4.0;4.0;31;97
11.0;1101;5.0;2022.0;28.0;4.0;2022.0;11.0;1109;31.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
17.0;1712;11.0;2022.0;28.0;7.0;2022.0;17.0;1709;25.0;23.0;4.0;9.0;320.0;320.0;4.0;4.0;31;23
20.0;2001;9.0;2022.0;31.0;8.0;2022.0;20.0;2009;31.0;27.0;4.0;4.0;320.0;320.0;5.0;4.0;31;35
7.0;0710;2.0;2023.0;19.0;9.0;2022.0;7.0;0710;999.0;999.0;4.0;4.0;320.0;320.0;4.0;4.0;31;41
7.0;0701;1.0;2023.0;5.0;10.0;2022.0;7.0;0710;999.0;999.0;4.0;1.0;320.0;320.0;4.0;9.0;31;99
7.0;0701;8.0;2022.0;16.0;6.0;2022.0;7.0;0710;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;99
10.0;1010;4.0;2022.0;2.0;3.0;2022.0;10.0;1010;31.0;26.0;4.0;4.0;320.0;320.0;4.0;2.0;31;97
10.0;1001;5.0;2022.0;3.0;3.0;2022.0;10.0;1010;37.0;25.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
10.0;1010;11.0;2022.0;10.0;11.0;2022.0;10.0;1010;29.0;28.0;4.0;1.0;320.0;320.0;4.0;4.0;31;97
12.0;1210;6.0;2022.0;11.0;5.0;2022.0;12.0;1210;33.0;29.0;4.0;4.0;320.0;320.0;4.0;4.0;31;43
3.0;0309;11.0;2022.0;25.0;10.0;2022.0;5.0;0511;36.0;34.0;1.0;4.0;320.0;320.0;4.0;4.0;31;33
5.0;0501;10.0;2022.0;5.0;9.0;2022.0;5.0;0511;43.0;28.0;1.0;4.0;320.0;320.0;4.0;3.0;31;97
17.0;1701;6.0;2022.0;23.0;5.0;2022.0;17.0;1711;38.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;31;41
1.0;0101;2.0;2022.0;7.0;2.0;2022.0;20.0;2011;999.0;999.0;4.0;4.0;320.0;320.0;9.0;9.0;31;97
20.0;2011;4.0;2022.0;30.0;3.0;2022.0;20.0;2011;27.0;25.0;4.0;5.0;320.0;840.0;4.0;3.0;31;97
3.0;0312;1.0;2023.0;21.0;12.0;2022.0;3.0;0312;32.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;31;35
4.0;0412;1.0;2023.0;5.0;12.0;2022.0;4.0;0412;33.0;28.0;9.0;9.0;320.0;320.0;4.0;3.0;31;97
13.0;1312;3.0;2023.0;5.0;10.0;2022.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;41
14.0;1404;9.0;2022.0;8.0;7.0;2022.0;14.0;1412;32.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;31;34
16.0;1617;1.0;2023.0;16.0;9.0;2022.0;16.0;1612;43.0;47.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
1.0;0101;8.0;2022.0;28.0;6.0;2022.0;1.0;0113;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;23
4.0;0413;9.0;2022.0;5.0;9.0;2022.0;4.0;0413;33.0;37.0;1.0;1.0;320.0;320.0;4.0;4.0;31;97
5.0;0513;9.0;2022.0;22.0;7.0;2022.0;5.0;0513;28.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
5.0;0513;9.0;2022.0;31.0;8.0;2022.0;5.0;0513;34.0;28.0;4.0;4.0;320.0;320.0;9.0;9.0;31;34
12.0;1222;10.0;2022.0;29.0;8.0;2022.0;10.0;1013;24.0;22.0;1.0;9.0;320.0;320.0;4.0;3.0;31;97
12.0;1213;4.0;2022.0;10.0;2.0;2022.0;12.0;1213;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;99
1.0;0114;11.0;2022.0;1.0;3.0;2022.0;1.0;0114;29.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;31;43
6.0;0601;1.0;2023.0;29.0;12.0;2022.0;6.0;0614;34.0;30.0;9.0;9.0;320.0;320.0;4.0;3.0;31;97
11.0;1101;9.0;2022.0;31.0;8.0;2022.0;9.0;0914;28.0;24.0;4.0;4.0;320.0;320.0;4.0;3.0;31;97
14.0;1414;7.0;2022.0;27.0;4.0;2022.0;14.0;1414;33.0;33.0;4.0;4.0;320.0;320.0;4.0;9.0;31;97
22.0;2214;9.0;2022.0;14.0;7.0;2022.0;22.0;2214;29.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
1.0;0117;9.0;2022.0;6.0;9.0;2022.0;1.0;0115;42.0;36.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
1.0;0101;8.0;2022.0;29.0;7.0;2022.0;1.0;0115;30.0;26.0;4.0;4.0;320.0;320.0;4.0;3.0;31;97
1.0;0101;11.0;2022.0;27.0;10.0;2022.0;1.0;0115;46.0;36.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
1.0;0115;6.0;2022.0;8.0;6.0;2022.0;1.0;0115;33.0;43.0;4.0;4.0;320.0;320.0;4.0;5.0;31;97
1.0;0101;3.0;2022.0;3.0;3.0;2022.0;1.0;0115;33.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
1.0;0101;4.0;2022.0;10.0;3.0;2022.0;1.0;0115;34.0;36.0;4.0;4.0;320.0;320.0;9.0;9.0;31;97
15.0;1503;1.0;2023.0;2.0;11.0;2022.0;1.0;0115;32.0;46.0;4.0;9.0;320.0;320.0;4.0;9.0;31;99
2.0;0201;3.0;2022.0;16.0;2.0;2022.0;4.0;0415;36.0;27.0;1.0;4.0;320.0;320.0;4.0;3.0;31;53
1.0;0101;10.0;2022.0;4.0;10.0;2022.0;1.0;0116;30.0;24.0;4.0;4.0;320.0;320.0;4.0;2.0;31;97
22.0;2216;5.0;2022.0;19.0;4.0;2022.0;22.0;2216;31.0;28.0;4.0;4.0;320.0;320.0;4.0;4.0;31;97
6.0;0601;4.0;2022.0;29.0;3.0;2022.0;22.0;2216;36.0;21.0;5.0;9.0;320.0;320.0;4.0;4.0;31;97
9.0;0901;9.0;2022.0;21.0;9.0;2022.0;9.0;0917;32.0;27.0;4.0;4.0;320.0;320.0;4.0;3.0;31;97
9.0;0920;8.0;2022.0;12.0;7.0;2022.0;9.0;0917;27.0;25.0;4.0;4.0;320.0;320.0;4.0;3.0;31;97
10.0;1017;11.0;2022.0;18.0;8.0;2022.0;10.0;1017;34.0;26.0;9.0;4.0;320.0;320.0;4.0;4.0;31;23
10.0;1001;9.0;2022.0;9.0;8.0;2022.0;10.0;1018;29.0;23.0;4.0;4.0;320.0;320.0;4.0;3.0;31;97
9.0;0920;5.0;2022.0;31.0;3.0;2022.0;12.0;1218;43.0;41.0;4.0;4.0;320.0;320.0;4.0;2.0;31;97
9.0;0919;6.0;2022.0;6.0;6.0;2022.0;9.0;0919;40.0;25.0;4.0;4.0;320.0;320.0;4.0;1.0;31;97
10.0;1001;10.0;2022.0;14.0;10.0;2022.0;12.0;1219;28.0;33.0;1.0;4.0;320.0;320.0;4.0;4.0;31;31
9.0;0920;8.0;2022.0;18.0;7.0;2022.0;9.0;0920;61.0;63.0;4.0;4.0;320.0;320.0;4.0;4.0;31;32
9.0;0920;7.0;2022.0;22.0;4.0;2022.0;9.0;0920;38.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;31;23
9.0;0920;9.0;2022.0;25.0;3.0;2022.0;9.0;0920;34.0;32.0;4.0;4.0;320.0;320.0;4.0;5.0;31;26
9.0;0901;9.0;2022.0;22.0;9.0;2022.0;9.0;0920;49.0;50.0;4.0;4.0;320.0;320.0;4.0;4.0;31;51
9.0;0920;5.0;2023.0;17.0;11.0;2022.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;31;97
16.0;1615;11.0;2022.0;23.0;9.0;2022.0;14.0;1420;32.0;32.0;4.0;4.0;320.0;320.0;9.0;2.0;31;97
12.0;1222;5.0;2022.0;4.0;5.0;2022.0;12.0;1222;30.0;31.0;4.0;4.0;320.0;320.0;4.0;9.0;31;34
12.0;1230;8.0;2022.0;20.0;5.0;2022.0;12.0;1230;45.0;41.0;4.0;4.0;320.0;320.0;4.0;5.0;31;22
9.0;0920;6.0;2023.0;22.0;11.0;2022.0;12.0;1230;30.0;32.0;4.0;4.0;320.0;320.0;4.0;3.0;31;97
1.0;0101;7.0;2022.0;18.0;7.0;2022.0;1.0;0101;36.0;40.0;4.0;4.0;320.0;320.0;4.0;5.0;32;22
1.0;0101;10.0;2022.0;4.0;10.0;2022.0;1.0;0101;36.0;28.0;4.0;4.0;320.0;320.0;3.0;4.0;32;51
2.0;0201;8.0;2022.0;11.0;8.0;2022.0;1.0;0101;45.0;45.0;1.0;4.0;320.0;320.0;9.0;2.0;32;97
1.0;0101;8.0;2022.0;27.0;6.0;2022.0;1.0;0101;48.0;45.0;4.0;4.0;320.0;320.0;4.0;3.0;32;97
1.0;0101;12.0;2022.0;17.0;11.0;2022.0;1.0;0101;40.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;32;97
1.0;0101;11.0;2022.0;19.0;10.0;2022.0;1.0;0101;41.0;54.0;4.0;4.0;320.0;320.0;4.0;3.0;32;97
12.0;1201;4.0;2022.0;18.0;3.0;2022.0;12.0;1201;52.0;38.0;4.0;4.0;320.0;320.0;4.0;4.0;32;24
16.0;1601;5.0;2022.0;8.0;4.0;2022.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;32;97
18.0;1801;12.0;2022.0;19.0;10.0;2022.0;19.0;1901;32.0;33.0;4.0;4.0;320.0;320.0;4.0;4.0;32;32
19.0;1908;11.0;2022.0;24.0;3.0;2022.0;20.0;2001;50.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;32;23
9.0;0901;3.0;2022.0;17.0;3.0;2022.0;22.0;2201;70.0;64.0;1.0;4.0;320.0;320.0;5.0;4.0;32;23
19.0;1905;8.0;2022.0;24.0;5.0;2022.0;1.0;0102;36.0;32.0;4.0;4.0;320.0;320.0;4.0;9.0;32;22
8.0;0802;1.0;2023.0;21.0;12.0;2022.0;8.0;0802;25.0;30.0;1.0;1.0;320.0;320.0;4.0;1.0;32;97
8.0;0804;6.0;2022.0;20.0;5.0;2022.0;8.0;0804;35.0;34.0;1.0;1.0;320.0;320.0;4.0;4.0;32;32
20.0;2004;5.0;2022.0;8.0;2.0;2022.0;20.0;2004;25.0;21.0;4.0;4.0;320.0;320.0;4.0;3.0;32;97
14.0;1408;10.0;2022.0;8.0;6.0;2022.0;18.0;1805;43.0;35.0;4.0;9.0;320.0;320.0;4.0;2.0;32;97
1.0;0101;11.0;2022.0;26.0;10.0;2022.0;1.0;0106;34.0;30.0;4.0;4.0;320.0;320.0;3.0;3.0;32;97
1.0;0115;12.0;2022.0;6.0;7.0;2022.0;1.0;0107;32.0;27.0;4.0;4.0;320.0;320.0;3.0;4.0;32;97
9.0;0911;10.0;2022.0;30.0;6.0;2022.0;9.0;0909;24.0;19.0;1.0;9.0;320.0;320.0;4.0;1.0;32;97
14.0;1401;1.0;2023.0;27.0;1.0;2022.0;14.0;1412;25.0;26.0;9.0;1.0;840.0;320.0;4.0;4.0;32;41
3.0;0309;4.0;2022.0;28.0;3.0;2022.0;1.0;0115;29.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;32;97
9.0;0920;2.0;2022.0;2.0;2.0;2022.0;9.0;0920;25.0;25.0;4.0;4.0;320.0;320.0;5.0;4.0;32;33
9.0;0920;1.0;2023.0;15.0;6.0;2022.0;9.0;0920;44.0;25.0;4.0;4.0;320.0;320.0;4.0;2.0;32;97
13.0;1301;7.0;2022.0;28.0;6.0;2022.0;13.0;1327;35.0;34.0;1.0;4.0;320.0;320.0;4.0;3.0;32;97
1.0;0101;10.0;2022.0;14.0;9.0;2022.0;1.0;0101;46.0;43.0;4.0;4.0;320.0;320.0;5.0;5.0;33;22
1.0;0101;4.0;2022.0;18.0;3.0;2022.0;1.0;0101;33.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;33;23
1.0;0101;7.0;2022.0;24.0;1.0;2022.0;1.0;0101;36.0;37.0;4.0;4.0;320.0;320.0;4.0;4.0;33;23
1.0;0101;4.0;2022.0;7.0;3.0;2022.0;1.0;0101;45.0;43.0;9.0;9.0;320.0;320.0;1.0;9.0;33;32
1.0;0101;8.0;2022.0;5.0;7.0;2022.0;1.0;0101;42.0;31.0;4.0;4.0;320.0;320.0;4.0;4.0;33;33
1.0;0101;8.0;2022.0;11.0;7.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;33
1.0;0101;11.0;2022.0;28.0;9.0;2022.0;1.0;0101;28.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;33;34
3.0;0305;3.0;2023.0;14.0;10.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;35
10.0;1009;11.0;2022.0;18.0;7.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;41
1.0;0101;5.0;2022.0;12.0;4.0;2022.0;1.0;0101;35.0;40.0;4.0;4.0;320.0;320.0;4.0;4.0;33;41
1.0;0101;3.0;2023.0;14.0;6.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;41
1.0;0101;10.0;2022.0;20.0;9.0;2022.0;1.0;0101;34.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;33;42
1.0;0101;3.0;2022.0;17.0;2.0;2022.0;1.0;0101;29.0;32.0;4.0;4.0;320.0;320.0;4.0;4.0;33;43
1.0;0101;1.0;2023.0;14.0;12.0;2022.0;1.0;0101;52.0;35.0;4.0;4.0;320.0;320.0;4.0;2.0;33;52
1.0;0101;10.0;2022.0;25.0;8.0;2022.0;1.0;0101;53.0;57.0;4.0;4.0;320.0;320.0;4.0;2.0;33;97
1.0;0101;11.0;2022.0;25.0;8.0;2022.0;1.0;0101;33.0;49.0;4.0;4.0;320.0;320.0;4.0;4.0;33;97
1.0;0101;3.0;2023.0;23.0;11.0;2022.0;1.0;0101;33.0;26.0;4.0;4.0;320.0;320.0;4.0;3.0;33;97
1.0;0101;10.0;2022.0;30.0;9.0;2022.0;1.0;0101;32.0;31.0;4.0;4.0;320.0;320.0;5.0;4.0;33;97
1.0;0101;1.0;2023.0;12.0;12.0;2022.0;1.0;0101;45.0;39.0;4.0;4.0;320.0;320.0;4.0;5.0;33;97
1.0;0101;6.0;2022.0;2.0;6.0;2022.0;1.0;0101;42.0;50.0;4.0;4.0;320.0;320.0;4.0;5.0;33;97
1.0;0101;8.0;2022.0;22.0;7.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;97
1.0;0101;8.0;2022.0;5.0;8.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;222.0;9.0;9.0;33;97
3.0;0307;10.0;2022.0;22.0;9.0;2022.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;97
1.0;0101;12.0;2022.0;14.0;11.0;2022.0;1.0;0101;31.0;27.0;4.0;4.0;320.0;320.0;4.0;4.0;33;97
1.0;0101;1.0;2023.0;14.0;12.0;2022.0;1.0;0101;25.0;26.0;4.0;4.0;320.0;320.0;4.0;4.0;33;97
1.0;0101;11.0;2022.0;17.0;10.0;2022.0;1.0;0101;41.0;40.0;4.0;4.0;320.0;320.0;4.0;6.0;33;97
4.0;0409;8.0;2022.0;20.0;7.0;2022.0;4.0;0401;52.0;44.0;4.0;4.0;320.0;320.0;9.0;4.0;33;33
3.0;0309;8.0;2022.0;7.0;7.0;2022.0;5.0;0501;36.0;999.0;4.0;9.0;320.0;840.0;4.0;9.0;33;97
8.0;0801;7.0;2022.0;27.0;6.0;2022.0;8.0;0801;35.0;34.0;1.0;5.0;320.0;320.0;4.0;4.0;33;41
9.0;0901;1.0;2022.0;17.0;1.0;2022.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;31
9.0;0901;10.0;2022.0;17.0;10.0;2022.0;9.0;0901;31.0;34.0;4.0;4.0;320.0;320.0;4.0;4.0;33;33
1.0;0101;1.0;2023.0;6.0;12.0;2022.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;33;41
9.0;0916;10.0;2022.0;7.0;9.0;2022.0;9.0;0901;43.0;44.0;1.0;4.0;320.0;320.0;4.0;9.0;33;97
9.0;0908;8.0;2022.0;30.0;5.0;2022.0;9.0;0901;30.0;29.0;5.0;4.0;320.0;320.0;4.0;4.0;33;97
10.0;1001;5.0;2022.0;16.0;5.0;2022.0;10.0;1001;44.0;44.0;9.0;9.0;320.0;320.0;9.0;9.0;33;23
10.0;1001;5.0;2022.0;21.0;4.0;2022.0;10.0;1001;41.0;41.0;9.0;9.0;320.0;320.0;9.0;1.0;33;97
11.0;1101;9.0;2022.0;4.0;8.0;2022.0;11.0;1101;25.0;24.0;4.0;4.0;320.0;320.0;9.0;4.0;33;32
11.0;1103;7.0;2022.0;27.0;6.0;2022.0;11.0;1101;30.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;33;43
11.0;1101;7.0;2022.0;27.0;6.0;2022.0;11.0;1101;32.0;24.0;4.0;4.0;320.0;320.0;4.0;3.0;33;52
11.0;1101;7.0;2022.0;23.0;5.0;2022.0;11.0;1101;37.0;30.0;4.0;4.0;320.0;320.0;4.0;4.0;33;52
