Depreg;Mupreg;Mesreg;Anoreg;Diaocu;Mesocu;Anoocu;Depocu;Mupocu;Edadhom;Edadmuj;Gethom;Getmuj;Nachom;Nacmuj;Ocuhom;Ocumuj;Mever;Anover
1.0;0116;7.0;09;18.0;5.0;09;1.0;0101;20.0;14.0;9.0;9.0;320.0;320.0;9712.0;9712.0;3.0;2005.0
1.0;0108;6.0;09;19.0;2.0;09;1.0;0101;25.0;34.0;9.0;9.0;320.0;320.0;9712.0;9712.0;12.0;2005.0
7.0;0710;7.0;09;19.0;5.0;09;1.0;0101;25.0;23.0;9.0;9.0;320.0;320.0;9712.0;2341.0;1.0;2005.0
1.0;0101;7.0;09;20.0;5.0;09;1.0;0101;24.0;22.0;9.0;9.0;320.0;320.0;9712.0;9712.0;12.0;2005.0
1.0;0107;3.0;10;23.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;2005.0
1.0;0108;7.0;09;24.0;6.0;09;1.0;0101;30.0;26.0;9.0;9.0;320.0;320.0;2141.0;1411.0;4.0;2005.0
1.0;0101;3.0;10;26.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;2005.0
1.0;0108;7.0;09;26.0;5.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9712.0;9712.0;6.0;2005.0
1.0;0117;1.0;10;27.0;7.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;2005.0
1.0;0101;6.0;10;29.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;2005.0
1.0;0101;6.0;10;6.0;7.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2006.0
1.0;0101;3.0;10;7.0;9.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;2006.0
19.0;1904;10.0;09;7.0;8.0;09;1.0;0101;24.0;19.0;2.0;2.0;320.0;320.0;3314.0;9712.0;1.0;2006.0
1.0;0101;6.0;10;12.0;8.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;2006.0
1.0;0101;3.0;10;18.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;2006.0
6.0;0613;7.0;09;18.0;6.0;09;1.0;0101;21.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;2006.0
1.0;0116;8.0;09;22.0;5.0;09;1.0;0101;18.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;2006.0
1.0;0108;6.0;09;22.0;5.0;09;1.0;0101;27.0;29.0;9.0;9.0;320.0;320.0;2211.0;2341.0;4.0;2006.0
1.0;0101;11.0;09;23.0;10.0;09;1.0;0101;23.0;21.0;9.0;9.0;320.0;320.0;3513.0;2341.0;7.0;2006.0
2.0;0201;10.0;09;23.0;1.0;09;1.0;0101;24.0;999.0;2.0;2.0;320.0;320.0;9999.0;9999.0;11.0;2006.0
1.0;0108;5.0;09;24.0;2.0;09;1.0;0101;32.0;27.0;9.0;9.0;320.0;320.0;1219.0;9712.0;12.0;2006.0
1.0;0108;12.0;09;24.0;2.0;09;1.0;0101;26.0;19.0;9.0;9.0;320.0;320.0;9712.0;9712.0;1.0;2006.0
1.0;0101;4.0;10;25.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;2006.0
1.0;0113;9.0;09;25.0;6.0;09;1.0;0101;999.0;17.0;9.0;2.0;320.0;320.0;9712.0;9711.0;5.0;2006.0
1.0;0117;12.0;09;25.0;6.0;09;1.0;0101;39.0;35.0;9.0;2.0;320.0;320.0;5221.0;9712.0;3.0;2006.0
3.0;0308;5.0;09;28.0;1.0;09;1.0;0101;27.0;23.0;9.0;9.0;320.0;320.0;2141.0;2141.0;12.0;2006.0
1.0;0101;7.0;09;29.0;5.0;09;1.0;0101;27.0;24.0;9.0;9.0;320.0;320.0;9712.0;9712.0;3.0;2006.0
1.0;0108;4.0;10;30.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2006.0
1.0;0108;6.0;09;31.0;3.0;09;1.0;0101;31.0;27.0;9.0;9.0;320.0;320.0;9712.0;9712.0;10.0;2006.0
1.0;0101;6.0;10;1.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;2007.0
1.0;0109;8.0;09;2.0;4.0;09;1.0;0101;43.0;28.0;9.0;9.0;320.0;320.0;7112.0;8152.0;9.0;2007.0
1.0;0101;7.0;09;8.0;5.0;09;1.0;0101;31.0;23.0;9.0;9.0;320.0;320.0;2141.0;9712.0;7.0;2007.0
18.0;1804;4.0;09;9.0;3.0;09;1.0;0101;21.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;2007.0
4.0;0415;2.0;10;9.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;2007.0
1.0;0113;3.0;10;9.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;2007.0
1.0;0103;9.0;09;13.0;7.0;09;1.0;0101;19.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;2007.0
3.0;0309;5.0;10;16.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;2007.0
19.0;1903;2.0;10;16.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;2007.0
1.0;0101;12.0;09;18.0;11.0;09;1.0;0101;31.0;999.0;9.0;9.0;320.0;320.0;9712.0;9712.0;7.0;2007.0
19.0;1901;4.0;10;18.0;2.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;2007.0
1.0;0105;5.0;10;20.0;5.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2007.0
1.0;0101;7.0;09;22.0;5.0;09;1.0;0101;34.0;20.0;9.0;9.0;52.0;320.0;1120.0;9712.0;3.0;2007.0
1.0;0101;1.0;10;23.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;2007.0
1.0;0116;7.0;09;23.0;3.0;09;1.0;0101;999.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;2007.0
4.0;0404;9.0;09;25.0;5.0;09;1.0;0101;30.0;31.0;1.0;1.0;320.0;320.0;9712.0;9712.0;8.0;2007.0
1.0;0116;10.0;09;26.0;6.0;09;1.0;0101;53.0;37.0;9.0;2.0;320.0;320.0;8322.0;5221.0;11.0;2007.0
1.0;0117;12.0;09;26.0;8.0;09;1.0;0101;22.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;1.0;2007.0
1.0;0101;3.0;10;29.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;2007.0
1.0;0101;11.0;09;3.0;9.0;09;1.0;0101;25.0;35.0;9.0;9.0;320.0;320.0;9712.0;9712.0;7.0;2008.0
15.0;1501;12.0;09;3.0;11.0;09;1.0;0101;29.0;30.0;2.0;2.0;320.0;37.0;9712.0;2211.0;5.0;2008.0
1.0;0101;10.0;09;4.0;9.0;09;1.0;0101;42.0;35.0;9.0;9.0;320.0;320.0;9712.0;9712.0;6.0;2008.0
1.0;0108;12.0;09;5.0;11.0;09;1.0;0101;36.0;18.0;9.0;9.0;320.0;320.0;9712.0;9712.0;7.0;2008.0
1.0;0101;11.0;09;6.0;10.0;09;1.0;0101;24.0;21.0;9.0;9.0;320.0;320.0;9712.0;9712.0;8.0;2008.0
1.0;0101;12.0;09;6.0;11.0;09;1.0;0101;24.0;23.0;9.0;9.0;320.0;320.0;9712.0;9712.0;9.0;2008.0
1.0;0101;4.0;10;7.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2008.0
1.0;0101;3.0;10;11.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;2008.0
2.0;0201;2.0;10;22.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;2008.0
1.0;0101;3.0;10;25.0;9.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;2008.0
1.0;0101;3.0;10;30.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2008.0
1.0;0117;11.0;09;30.0;7.0;09;1.0;0101;21.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;2008.0
1.0;0101;3.0;09;2.0;2.0;09;1.0;0101;27.0;16.0;9.0;9.0;320.0;320.0;8341.0;9711.0;11.0;1958.0
6.0;0603;7.0;09;5.0;6.0;09;1.0;0101;23.0;16.0;9.0;9.0;320.0;320.0;6111.0;9711.0;2.0;1961.0
1.0;0101;10.0;09;7.0;8.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1965.0
1.0;0101;8.0;09;8.0;6.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1965.0
1.0;0101;3.0;10;9.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1966.0
1.0;0116;4.0;09;13.0;3.0;09;1.0;0101;18.0;17.0;9.0;9.0;320.0;320.0;9211.0;9711.0;11.0;1966.0
1.0;0101;12.0;09;14.0;4.0;09;1.0;0101;999.0;999.0;2.0;2.0;320.0;320.0;4311.0;4311.0;4.0;1966.0
19.0;1901;12.0;09;23.0;9.0;09;1.0;0101;25.0;21.0;9.0;9.0;320.0;320.0;310.0;9711.0;1.0;1966.0
1.0;0105;4.0;09;23.0;2.0;09;1.0;0101;27.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;1966.0
1.0;0101;11.0;09;16.0;10.0;09;1.0;0101;25.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1968.0
1.0;0101;2.0;10;16.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1968.0
1.0;0101;4.0;09;30.0;1.0;09;1.0;0101;56.0;60.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1968.0
1.0;0101;9.0;09;12.0;8.0;09;1.0;0101;28.0;21.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;1969.0
21.0;2102;12.0;09;24.0;7.0;09;1.0;0101;999.0;999.0;2.0;2.0;320.0;320.0;6111.0;2341.0;3.0;1969.0
1.0;0101;11.0;09;8.0;9.0;09;1.0;0101;27.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1970.0
1.0;0101;3.0;10;19.0;2.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1970.0
1.0;0101;3.0;10;26.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1970.0
1.0;0101;6.0;09;27.0;3.0;09;1.0;0101;56.0;59.0;2.0;2.0;320.0;320.0;9712.0;9712.0;5.0;1970.0
1.0;0101;9.0;09;26.0;8.0;09;1.0;0101;999.0;999.0;9.0;9.0;36.0;320.0;9999.0;9999.0;2.0;1971.0
1.0;0101;11.0;09;28.0;9.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1971.0
1.0;0101;7.0;09;23.0;4.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;6.0;1972.0
1.0;0101;11.0;09;23.0;9.0;09;1.0;0101;24.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;1972.0
1.0;0101;5.0;10;24.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1972.0
1.0;0101;4.0;10;26.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1972.0
1.0;0101;4.0;09;15.0;1.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;1973.0
1.0;0101;5.0;10;15.0;5.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1973.0
1.0;0101;4.0;09;16.0;1.0;09;1.0;0101;27.0;32.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;1973.0
1.0;0101;7.0;09;20.0;4.0;09;1.0;0101;21.0;19.0;9.0;9.0;320.0;320.0;9712.0;9712.0;6.0;1973.0
1.0;0101;12.0;09;20.0;8.0;09;1.0;0101;18.0;18.0;9.0;9.0;320.0;320.0;9999.0;7531.0;9.0;1973.0
1.0;0101;9.0;09;23.0;6.0;09;1.0;0101;64.0;999.0;2.0;2.0;320.0;320.0;4311.0;2341.0;11.0;1973.0
1.0;0101;8.0;09;2.0;7.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;1974.0
1.0;0101;6.0;09;3.0;4.0;09;1.0;0101;36.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;1974.0
1.0;0101;9.0;09;4.0;6.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1974.0
1.0;0101;8.0;09;11.0;6.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1974.0
1.0;0101;6.0;09;23.0;4.0;09;1.0;0101;20.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;1974.0
1.0;0101;11.0;09;23.0;4.0;09;1.0;0101;26.0;21.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;1974.0
1.0;0101;8.0;09;24.0;3.0;09;1.0;0101;27.0;23.0;9.0;9.0;320.0;320.0;3513.0;4311.0;11.0;1974.0
1.0;0101;9.0;09;3.0;4.0;09;1.0;0101;22.0;15.0;9.0;9.0;320.0;31.0;3142.0;9712.0;8.0;1975.0
1.0;0101;3.0;10;19.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1975.0
1.0;0101;7.0;09;29.0;6.0;09;1.0;0101;21.0;14.0;9.0;9.0;320.0;320.0;9712.0;9712.0;3.0;1975.0
1.0;0101;9.0;09;29.0;5.0;09;1.0;0101;21.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;1975.0
1.0;0101;7.0;09;2.0;4.0;09;1.0;0101;22.0;17.0;9.0;9.0;320.0;320.0;9712.0;9712.0;2.0;1976.0
16.0;1612;10.0;09;5.0;6.0;09;1.0;0101;54.0;56.0;2.0;2.0;320.0;320.0;9712.0;9712.0;10.0;1976.0
1.0;0101;10.0;09;17.0;8.0;09;1.0;0101;23.0;22.0;9.0;9.0;320.0;320.0;5221.0;9712.0;6.0;1976.0
3.0;0306;10.0;09;19.0;10.0;09;1.0;0101;18.0;19.0;9.0;9.0;320.0;320.0;6111.0;5242.0;12.0;1976.0
1.0;0101;6.0;09;20.0;5.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;4311.0;4311.0;2.0;1976.0
1.0;0101;8.0;09;20.0;3.0;09;1.0;0101;29.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1976.0
1.0;0101;12.0;09;25.0;9.0;09;1.0;0101;999.0;22.0;9.0;9.0;32.0;320.0;9712.0;9712.0;3.0;1976.0
1.0;0101;11.0;09;26.0;8.0;09;1.0;0101;24.0;20.0;9.0;9.0;320.0;320.0;7531.0;9712.0;10.0;1976.0
1.0;0101;2.0;10;27.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1976.0
1.0;0101;4.0;09;6.0;3.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1977.0
6.0;0611;11.0;09;6.0;10.0;09;1.0;0101;19.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1977.0
1.0;0101;8.0;09;14.0;4.0;09;1.0;0101;19.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;1977.0
22.0;2214;8.0;09;14.0;7.0;09;1.0;0101;24.0;16.0;9.0;9.0;320.0;320.0;9998.0;9711.0;7.0;1977.0
1.0;0101;12.0;09;16.0;8.0;09;1.0;0101;26.0;21.0;9.0;9.0;320.0;320.0;2161.0;3343.0;4.0;1977.0
18.0;1805;3.0;10;20.0;3.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1977.0
1.0;0101;11.0;09;21.0;7.0;09;1.0;0101;29.0;29.0;9.0;9.0;35.0;36.0;5221.0;3432.0;11.0;1977.0
1.0;0101;3.0;10;21.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;1977.0
22.0;2214;9.0;09;24.0;7.0;09;1.0;0101;57.0;21.0;2.0;9.0;320.0;320.0;9712.0;9711.0;11.0;1977.0
1.0;0101;7.0;09;27.0;4.0;09;1.0;0101;19.0;20.0;9.0;9.0;36.0;320.0;9712.0;9712.0;6.0;1977.0
14.0;1401;2.0;10;29.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1977.0
6.0;0602;9.0;09;30.0;7.0;09;1.0;0101;21.0;17.0;9.0;9.0;320.0;320.0;6111.0;9711.0;12.0;1977.0
1.0;0101;7.0;09;1.0;6.0;09;1.0;0101;999.0;999.0;9.0;9.0;69.0;320.0;6111.0;3343.0;7.0;1978.0
1.0;0101;11.0;09;3.0;3.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;1978.0
1.0;0101;5.0;09;17.0;4.0;09;1.0;0101;21.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1978.0
1.0;0101;7.0;09;17.0;4.0;09;1.0;0101;26.0;23.0;9.0;9.0;320.0;320.0;9712.0;2341.0;3.0;1978.0
6.0;0609;5.0;09;18.0;2.0;09;1.0;0101;31.0;21.0;9.0;9.0;320.0;320.0;9211.0;9711.0;11.0;1978.0
1.0;0101;6.0;09;21.0;4.0;09;1.0;0101;999.0;999.0;9.0;9.0;60.0;320.0;3513.0;3343.0;7.0;1978.0
1.0;0101;9.0;09;7.0;7.0;09;1.0;0101;999.0;54.0;9.0;9.0;320.0;320.0;9712.0;9711.0;6.0;1979.0
22.0;2201;4.0;09;9.0;2.0;09;1.0;0101;21.0;17.0;9.0;9.0;320.0;320.0;6111.0;9999.0;12.0;1979.0
1.0;0101;7.0;09;15.0;6.0;09;1.0;0101;999.0;999.0;9.0;9.0;37.0;320.0;9999.0;9999.0;6.0;1979.0
1.0;0101;4.0;10;17.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;1979.0
2.0;0203;2.0;10;17.0;8.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1979.0
1.0;0101;6.0;09;28.0;4.0;09;1.0;0101;18.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1979.0
1.0;0101;12.0;09;2.0;10.0;09;1.0;0101;25.0;50.0;9.0;2.0;320.0;320.0;4311.0;4131.0;5.0;1980.0
1.0;0101;3.0;10;2.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;1980.0
1.0;0101;11.0;09;3.0;6.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9712.0;9711.0;5.0;1980.0
2.0;0203;5.0;09;4.0;2.0;09;1.0;0101;18.0;17.0;9.0;9.0;320.0;320.0;6111.0;9711.0;7.0;1980.0
5.0;0511;5.0;10;7.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1980.0
1.0;0101;5.0;10;8.0;5.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1980.0
1.0;0101;12.0;09;10.0;7.0;09;1.0;0101;22.0;30.0;9.0;9.0;320.0;320.0;9712.0;7531.0;11.0;1980.0
1.0;0101;2.0;10;11.0;12.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1980.0
5.0;0513;9.0;09;17.0;6.0;09;1.0;0101;16.0;15.0;9.0;9.0;320.0;320.0;6111.0;9999.0;1.0;1980.0
1.0;0108;8.0;09;17.0;6.0;09;1.0;0101;19.0;21.0;9.0;9.0;320.0;320.0;9712.0;9711.0;7.0;1980.0
1.0;0101;5.0;09;19.0;2.0;09;1.0;0101;37.0;30.0;9.0;9.0;320.0;320.0;3513.0;3343.0;2.0;1980.0
1.0;0101;12.0;09;19.0;10.0;09;1.0;0101;58.0;22.0;9.0;9.0;320.0;320.0;1219.0;9711.0;11.0;1980.0
1.0;0101;5.0;09;24.0;3.0;09;1.0;0101;25.0;22.0;9.0;9.0;320.0;320.0;9712.0;3343.0;12.0;1980.0
1.0;0101;8.0;09;26.0;6.0;09;1.0;0101;30.0;23.0;9.0;9.0;320.0;320.0;9712.0;3343.0;2.0;1980.0
1.0;0101;8.0;09;26.0;6.0;09;1.0;0101;23.0;22.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1980.0
1.0;0101;6.0;09;27.0;2.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;7231.0;2341.0;10.0;1980.0
1.0;0101;6.0;10;28.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1980.0
1.0;0101;8.0;09;29.0;6.0;09;1.0;0101;19.0;25.0;9.0;9.0;320.0;320.0;9712.0;4311.0;3.0;1980.0
1.0;0101;6.0;10;30.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;1980.0
1.0;0101;5.0;09;31.0;3.0;09;1.0;0101;22.0;16.0;9.0;9.0;320.0;320.0;9712.0;9712.0;10.0;1980.0
1.0;0101;11.0;09;1.0;9.0;09;1.0;0101;24.0;999.0;9.0;9.0;320.0;320.0;9712.0;3343.0;2.0;1981.0
1.0;0101;9.0;09;6.0;8.0;09;1.0;0101;16.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;1981.0
1.0;0101;3.0;10;9.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;1981.0
9.0;0904;9.0;09;13.0;1.0;09;1.0;0101;18.0;20.0;9.0;9.0;320.0;320.0;6111.0;9999.0;3.0;1981.0
1.0;0101;7.0;09;15.0;5.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;2261.0;2341.0;10.0;1981.0
1.0;0101;11.0;09;18.0;3.0;09;1.0;0101;22.0;50.0;9.0;9.0;320.0;320.0;7321.0;3343.0;10.0;1981.0
3.0;0301;8.0;09;20.0;4.0;09;1.0;0101;54.0;50.0;2.0;2.0;320.0;320.0;4311.0;9999.0;12.0;1981.0
1.0;0101;6.0;09;21.0;4.0;09;1.0;0101;22.0;15.0;9.0;9.0;320.0;320.0;6111.0;9712.0;10.0;1981.0
1.0;0101;7.0;09;25.0;6.0;09;1.0;0101;999.0;21.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1981.0
12.0;1216;3.0;10;28.0;4.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;1981.0
1.0;0101;11.0;09;29.0;7.0;09;1.0;0101;21.0;21.0;9.0;9.0;320.0;320.0;9712.0;2341.0;9.0;1981.0
1.0;0101;7.0;09;30.0;4.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;1981.0
3.0;0308;2.0;10;30.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1981.0
1.0;0101;5.0;10;2.0;4.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1982.0
1.0;0101;5.0;09;6.0;3.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9712.0;2342.0;10.0;1982.0
1.0;0101;12.0;09;6.0;11.0;09;1.0;0101;30.0;18.0;9.0;9.0;320.0;320.0;4311.0;2341.0;1.0;1982.0
1.0;0101;9.0;09;7.0;7.0;09;1.0;0101;20.0;23.0;9.0;9.0;320.0;36.0;9712.0;9711.0;2.0;1982.0
1.0;0101;9.0;09;8.0;7.0;09;1.0;0101;999.0;21.0;9.0;9.0;320.0;320.0;9712.0;9712.0;4.0;1982.0
1.0;0101;5.0;09;10.0;2.0;09;1.0;0101;27.0;21.0;9.0;9.0;320.0;320.0;9999.0;9712.0;8.0;1982.0
1.0;0101;6.0;09;11.0;3.0;09;1.0;0101;40.0;40.0;2.0;2.0;320.0;320.0;9712.0;9712.0;8.0;1982.0
1.0;0101;12.0;09;17.0;3.0;09;1.0;0101;999.0;999.0;9.0;9.0;35.0;320.0;2144.0;9711.0;8.0;1982.0
1.0;0101;1.0;10;17.0;7.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1982.0
1.0;0101;5.0;09;20.0;1.0;09;1.0;0101;23.0;17.0;9.0;9.0;320.0;320.0;9712.0;9712.0;1.0;1982.0
1.0;0101;9.0;09;22.0;6.0;09;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9712.0;9712.0;4.0;1982.0
1.0;0101;12.0;09;23.0;7.0;09;1.0;0101;29.0;36.0;9.0;9.0;320.0;320.0;3412.0;3343.0;1.0;1982.0
1.0;0101;7.0;09;26.0;5.0;09;1.0;0101;23.0;24.0;9.0;9.0;320.0;320.0;9712.0;9712.0;1.0;1982.0
1.0;0108;10.0;09;26.0;8.0;09;1.0;0101;24.0;16.0;9.0;9.0;320.0;320.0;3522.0;9712.0;1.0;1982.0
1.0;0101;6.0;09;28.0;4.0;09;1.0;0101;21.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;1982.0
1.0;0101;6.0;09;30.0;3.0;09;1.0;0101;48.0;48.0;2.0;2.0;320.0;320.0;9712.0;4311.0;12.0;1982.0
5.0;0509;5.0;09;30.0;4.0;09;1.0;0101;20.0;20.0;9.0;9.0;320.0;320.0;9712.0;9712.0;10.0;1982.0
1.0;0101;9.0;09;31.0;7.0;09;1.0;0101;999.0;25.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1982.0
1.0;0101;7.0;09;1.0;6.0;09;1.0;0101;23.0;22.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1983.0
1.0;0101;1.0;10;1.0;10.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1983.0
1.0;0101;1.0;10;4.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1983.0
1.0;0101;5.0;10;6.0;11.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1983.0
18.0;1804;1.0;10;7.0;8.0;09;1.0;0101;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1983.0
